Date,Oil,Gold $,Silver $,Platinum $,Palladium $,Euro_USD,TIPS,VIX,Inflation_index,BTC,BTC Volume,BNB,LTC,XMR,ETH,SP500
2014-12-27,,,,,,,,,,259.44,12472444.0,,2.23,0.42,,
2014-12-28,,,,,,,,,,260.72,9590637.0,,2.25,0.46,,
2014-12-29,57.86,1185.5,16.0,1214.0,812.0,1.2197,,15.06,0.88,257.28,10110536.0,,2.22,0.4,,2090.57
2014-12-30,,1206.0,15.79,1206.0,811.0,1.216,,15.92,0.88,255.56,10308813.0,,2.22,0.4,,2080.35
2014-12-31,,1189.0,15.97,1199.5,801.0,1.2141,,19.200001,0.83,264.71,11467144.0,,2.25,0.36,,2058.9
2015-01-01,36.445,,,,,,,18.495001000000002,.,260.01,6643973.0,,2.23,0.39,,
2015-01-02,,1172.0,15.71,1193.0,791.0,1.2043,,17.790001,0.76,262.55,6503930.0,,2.22,0.38,,2058.2
2015-01-03,,,,,,,,,,234.25,27547629.0,,1.78,0.38,,
2015-01-04,,,,,,,,,,221.16,46361447.0,,1.64,0.35,,
2015-01-05,51.08,1200.0,15.88,1206.0,794.0,1.1915,,19.92,0.71,229.94,36801272.0,,1.74,0.35,,2020.58
2015-01-06,50.12,1210.25,16.29,1213.0,798.0,1.1914,,21.120001,0.68,241.1,19473653.0,,1.78,0.39,,2002.61
2015-01-07,49.06,1210.5,16.33,1218.0,795.0,1.1831,,19.309999,0.68,248.72,20949284.0,,1.79,0.39,,2025.9
2015-01-08,49.43,1215.5,16.37,1221.0,791.0,1.1768,,17.01,0.73,240.31,16885668.0,,1.7,0.36,,2062.14
2015-01-09,47.64,1217.75,16.24,1225.0,795.0,1.1813,,17.549999,0.72,245.19,15875329.0,,1.67,0.36,,2044.81
2015-01-10,,,,,,,,,,232.01,12887791.0,,1.4,0.35,,
2015-01-11,,,,,,,,,,223.85,15367106.0,,1.45,0.32,,
2015-01-12,46.9,1226.5,16.52,1233.0,806.0,1.1804,,19.6,0.69,226.35,15908578.0,,1.45,0.31,,2028.26
2015-01-13,45.13,1231.5,17.0,1244.0,817.0,1.1782,,20.559999,0.73,191.81,61570369.0,,1.31,0.26,,2023.03
2015-01-14,45.82,1235.0,16.64,1242.0,795.0,1.1775,,21.48,0.69,151.15,82920343.0,,0.98,0.19,,2011.27
2015-01-15,47.66,1259.0,17.12,1258.0,780.0,1.1708,,22.389999,0.61,180.37,69399562.0,,1.1,0.23,,1992.67
2015-01-16,47.38,1277.5,16.92,1262.0,757.0,1.1588,,20.950001,0.66,179.91,33024755.0,,1.21,0.24,,2019.42
2015-01-17,,,,,,,,,,172.27,20290222.0,,1.12,0.21,,
2015-01-18,,,,,,,,,,181.97,26009423.0,,1.15,0.22,,
2015-01-19,46.935,1273.75,17.65,1264.0,765.0,1.1605,,20.42,.,185.32,16141794.0,,1.16,0.22,,
2015-01-20,46.49,1288.75,17.8,1267.0,778.0,1.1579,,19.889999,0.63,183.05,20744437.0,,1.15,0.2,,2022.55
2015-01-21,46.5,1293.5,18.22,1285.0,778.0,1.1593,,18.85,0.71,195.4,25922211.0,,1.18,0.23,,2032.12
2015-01-22,46.09,1295.75,18.08,1279.0,766.0,1.1618,,16.4,0.69,205.7,28887875.0,,1.25,0.24,,2063.15
2015-01-23,46.69,1294.75,18.23,1274.0,767.0,1.1198,,16.66,0.61,207.8,21698863.0,,1.27,0.25,,2051.82
2015-01-24,,,,,,,,,,221.15,22113411.0,,1.65,0.27,,
2015-01-25,,,,,,,,,,227.71,29965825.0,,2.02,0.28,,
2015-01-26,46.07,1281.25,17.83,1256.0,772.0,1.1244,,15.52,0.64,243.11,95848142.0,,1.85,0.28,,2057.09
2015-01-27,46.55,1288.5,17.87,1262.0,778.0,1.1306,,17.219999,0.64,231.77,39469286.0,,1.84,0.28,,2029.55
2015-01-28,47.07,1288.0,18.01,1257.0,787.0,1.1344,,20.440001,0.56,207.32,39014954.0,,1.66,0.26,,2002.16
2015-01-29,46.61,1268.75,17.43,1233.0,786.0,1.1315,,18.76,0.59,206.03,28550386.0,,1.69,0.27,,2021.25
2015-01-30,47.52,1260.25,16.92,1221.0,775.0,1.1305,,20.969999,0.52,200.62,23473796.0,,1.68,0.26,,1994.99
2015-01-31,,,,,,,,,,192.68,20687755.0,,1.66,0.25,,
2015-02-01,,,,,,,,,,200.74,25809410.0,,1.6,0.27,,
2015-02-02,51.74,1272.5,17.22,1223.0,773.0,1.131,,19.43,0.54,210.12,27073583.0,,1.65,0.27,,2020.85
2015-02-03,54.41,1264.25,17.59,1228.0,792.0,1.1376,,17.33,0.62,198.42,35970806.0,,1.59,0.25,,2050.03
2015-02-04,55.07,1268.5,17.39,1238.0,790.0,1.1446,,18.33,0.60,200.47,23218352.0,,1.58,0.26,,2041.51
2015-02-05,55.98,1259.25,17.0,1235.0,788.0,1.141,,16.85,0.64,189.29,19897844.0,,1.52,0.24,,2062.52
2015-02-06,55.88,1241.0,17.22,1239.0,786.0,1.1447,,17.290001,0.68,196.35,21303662.0,,1.55,0.24,,2055.47
2015-02-07,,,,,,,,,,201.2,19084982.0,,1.57,0.24,,
2015-02-08,,,,,,,,,,197.5,15145936.0,,1.58,0.23,,
2015-02-09,57.0,1238.5,16.97,1215.0,778.0,1.1275,,18.549999,0.67,194.39,24567981.0,,1.53,0.22,,2046.74
2015-02-10,55.79,1234.5,16.8,1216.0,776.0,1.1297,,17.23,0.74,194.24,18647973.0,,1.56,0.22,,2068.59
2015-02-11,53.48,1223.75,16.95,1200.0,771.0,1.1314,,16.959999,0.75,193.81,15198710.0,,1.53,0.2,,2068.53
2015-02-12,56.23,1222.5,16.89,1204.0,772.0,1.1328,,15.34,0.78,194.51,13446105.0,,1.54,0.22,,2088.48
2015-02-13,60.33,1232.5,16.86,1201.0,786.0,1.1381,,14.69,0.81,206.82,37491799.0,,1.6,0.22,,2096.99
2015-02-14,,,,,,,,,,226.06,43690152.0,,1.7,0.25,,
2015-02-15,,,,,,,,,,206.04,49681455.0,,1.62,0.22,,
2015-02-16,61.57,1229.25,17.27,1206.0,787.0,1.1408,,15.245000000000001,.,206.36,24702729.0,,1.59,0.22,,
2015-02-17,60.78,1209.5,16.82,1192.0,786.0,1.1415,,15.8,0.87,213.66,24146753.0,,1.63,0.22,,2100.34
2015-02-18,60.72,1206.0,16.42,1172.0,779.0,1.1372,,15.45,0.82,207.34,22102087.0,,1.6,0.22,,2099.68
2015-02-19,58.78,1209.5,16.73,1170.0,781.0,1.1387,,15.29,0.84,211.48,16029567.0,,1.63,0.25,,2097.45
2015-02-20,60.99,1208.25,16.34,1166.0,783.0,1.1298,,14.3,0.83,214.25,21014522.0,,1.62,0.27,,2110.3
2015-02-21,,,,,,,,,,214.92,10796449.0,,1.63,0.27,,
2015-02-22,,,,,,,,,,207.38,17162067.0,,1.58,0.28,,
2015-02-23,59.78,1204.5,16.2,1163.0,785.5,1.1298,,14.56,0.79,210.81,14412514.0,,1.61,0.3,,2109.66
2015-02-24,60.33,1192.5,16.32,1160.0,788.0,1.1328,,13.69,0.73,210.54,12531239.0,,1.61,0.3,,2115.48
2015-02-25,59.77,1204.75,16.51,1166.0,803.0,1.1346,,13.84,0.70,209.0,10138637.0,,1.59,0.32,,2113.86
2015-02-26,61.39,1208.25,16.82,1181.0,813.0,1.1317,,13.91,0.72,211.08,11986798.0,,1.62,0.32,,2110.74
2015-02-27,61.89,1214.0,16.53,1177.0,808.0,1.124,,13.34,0.68,226.75,39294617.0,,1.65,0.34,,2104.5
2015-02-28,,,,,,,,,,227.14,12461408.0,,1.64,0.38,,
2015-03-01,,,,,,,,,,233.16,22524299.0,,1.7,0.38,,
2015-03-02,60.75,1212.5,16.63,1185.0,821.0,1.1227,,13.04,0.75,246.68,36259588.0,,1.73,0.38,,2117.39
2015-03-03,61.18,1212.75,16.42,1185.0,831.0,1.1168,,13.86,0.75,251.92,45155526.0,,1.75,0.37,,2107.78
2015-03-04,59.18,1199.5,16.32,1178.0,826.0,1.1124,,14.23,0.74,246.54,37008585.0,,1.74,0.37,,2098.53
2015-03-05,60.33,1202.0,16.19,1186.0,828.0,1.1069,,14.04,0.74,250.39,37286630.0,,1.74,0.43,,2101.04
2015-03-06,59.15,1175.75,15.99,1166.0,823.0,1.0963,,15.2,0.86,251.52,26218404.0,,1.75,0.45,,2071.26
2015-03-07,,,,,,,,,,254.78,16440007.0,,1.76,0.42,,
2015-03-08,,,,,,,,,,253.0,20352209.0,,1.74,0.45,,
2015-03-09,58.67,1168.5,15.92,1152.0,823.0,1.086,,15.06,0.88,267.31,54572298.0,,1.79,0.59,,2079.43
2015-03-10,55.95,1162.0,15.78,1139.0,808.0,1.0738,,16.690001,0.85,272.49,62553812.0,,1.88,0.74,,2044.16
2015-03-11,56.46,1150.0,15.64,1123.0,797.0,1.0578,,16.870001,0.83,280.98,31721210.0,,1.92,0.68,,2040.24
2015-03-12,56.66,1152.25,15.68,1118.0,789.0,1.0613,,15.42,0.84,277.01,30892302.0,,1.92,0.64,,2065.95
2015-03-13,54.8,1152.0,15.5,1115.0,791.0,1.0572,,16.0,0.88,271.96,29570393.0,,1.91,0.61,,2053.4
2015-03-14,,,,,,,,,,268.67,21551944.0,,1.9,0.64,,
2015-03-15,,,,,,,,,,273.2,11408788.0,,1.93,0.66,,
2015-03-16,52.0,1150.75,15.58,1113.0,789.0,1.0557,,15.61,0.87,274.92,20524754.0,,1.92,0.76,,2081.19
2015-03-17,52.17,1150.75,15.56,1099.0,765.0,1.0635,,15.66,0.81,269.47,20337938.0,,1.87,0.71,,2074.28
2015-03-18,52.59,1147.25,15.47,1088.0,761.0,1.0592,,13.97,0.66,236.29,53806513.0,,1.61,0.59,,2099.5
2015-03-19,52.96,1166.0,15.88,1115.0,770.0,1.0677,,14.07,0.65,244.64,48614363.0,,1.65,0.64,,2089.27
2015-03-20,53.88,1183.1,16.17,1129.0,778.0,1.0776,,13.02,0.61,241.91,17304238.0,,1.63,0.59,,2108.1
2015-03-21,,,,,,,,,,240.32,15831885.0,,1.61,0.69,,
2015-03-22,,,,,,,,,,247.54,17040758.0,,1.66,0.72,,
2015-03-23,53.82,1186.25,16.73,1141.0,778.0,1.0912,,13.41,0.62,243.75,21073349.0,,1.62,0.7,,2104.42
2015-03-24,53.61,1191.5,16.97,1132.0,768.0,1.095,,13.62,0.55,225.28,36620397.0,,1.51,0.65,,2091.5
2015-03-25,54.18,1195.6,16.94,1146.0,765.0,1.0985,,15.44,0.57,224.59,32899376.0,,1.53,0.7,,2061.05
2015-03-26,57.02,1203.15,17.13,1154.0,776.0,1.0973,,15.8,0.67,228.37,23471994.0,,1.56,0.69,,2056.15
2015-03-27,56.44,1195.75,17.14,1138.0,748.0,1.0856,,15.07,0.64,226.9,15873289.0,,1.55,0.71,,2061.02
2015-03-28,,,,,,,,,,232.2,14733995.0,,1.56,0.73,,
2015-03-29,,,,,,,,,,223.04,19931478.0,,1.52,0.65,,
2015-03-30,53.99,1185.5,16.65,1119.0,735.0,1.0845,,14.51,0.69,228.6,21144643.0,,1.54,0.79,,2086.24
2015-03-31,53.69,1187.0,16.6,1129.0,729.0,1.0759,,15.29,0.69,227.4,20938308.0,,1.54,0.84,,2067.89
2015-04-01,,1197.0,16.56,1142.0,741.0,1.0755,,15.11,0.60,229.61,21300931.0,,1.55,0.94,,2059.69
2015-04-02,55.73,1198.5,16.84,1154.0,751.0,1.083,,14.67,0.64,232.78,24396508.0,,1.54,0.89,,2066.96
2015-04-03,55.73,,,,,,,14.705,0.58,231.71,21295979.0,,1.55,0.87,,
2015-04-04,,,,,,,,,,231.14,11382562.0,,1.54,0.78,,
2015-04-05,,,,,,,,,,237.04,17901968.0,,1.55,0.8,,
2015-04-06,55.73,,,,,,,14.74,0.66,233.69,18222849.0,,1.54,0.72,,2080.62
2015-04-07,57.55,1211.0,16.86,1167.0,775.0,1.0847,,14.78,0.60,233.99,16891430.0,,1.54,0.77,,2076.33
2015-04-08,56.42,1207.25,16.84,1169.0,764.0,1.0862,,13.98,0.63,227.25,27806285.0,,1.51,0.7,,2081.9
2015-04-09,56.04,1194.8,16.3,1162.0,761.0,1.0774,,13.09,0.68,228.5,20073734.0,,1.49,0.71,,2091.18
2015-04-10,56.82,1207.35,16.55,1171.0,777.0,1.057,,12.58,0.67,222.67,27083646.0,,1.44,0.75,,2102.06
2015-04-11,,,,,,,,,,223.12,15435955.0,,1.38,0.78,,
2015-04-12,,,,,,,,,,222.66,11684493.0,,1.38,0.75,,
2015-04-13,57.14,1198.9,16.27,1154.0,779.0,1.0552,,13.94,0.68,212.46,29400151.0,,1.3,0.65,,2092.43
2015-04-14,57.69,1194.75,16.08,1147.0,760.0,1.0564,,13.67,0.65,205.88,30005676.0,,1.3,0.62,,2095.84
2015-04-15,59.32,1192.9,16.18,1148.0,763.0,1.0579,,12.84,0.64,209.68,21194927.0,,1.3,0.63,,2106.63
2015-04-16,60.13,1204.35,16.47,1167.0,776.0,1.0711,,12.6,0.63,212.49,23236909.0,,1.32,0.63,,2104.99
2015-04-17,61.31,1203.35,16.36,1161.0,777.0,1.0814,,13.89,0.54,206.28,18992098.0,,1.3,0.61,,2081.18
2015-04-18,,,,,,,,,,206.72,11975012.0,,1.3,0.64,,
2015-04-19,,,,,,,,,,206.0,13902360.0,,1.29,0.61,,
2015-04-20,61.2,1196.5,16.09,1150.0,773.0,1.0723,,13.3,0.59,209.01,16994910.0,,1.31,0.63,,2100.4
2015-04-21,60.12,1195.3,16.08,1152.0,776.0,1.07,,13.25,0.63,219.12,23241835.0,,1.33,0.59,,2097.29
2015-04-22,60.12,1189.25,16.05,1138.0,766.0,1.0743,,12.71,0.70,218.39,22210953.0,,1.36,0.54,,2107.96
2015-04-23,62.66,1185.75,15.86,1129.0,761.0,1.0772,,12.48,0.66,218.7,15887345.0,,1.35,0.56,,2112.93
2015-04-24,62.96,1183.0,15.83,1128.0,774.0,1.0824,,12.29,0.64,212.6,19837865.0,,1.3,0.52,,2117.69
2015-04-25,,,,,,,,,,208.12,12830667.0,,1.29,0.52,,
2015-04-26,,,,,,,,,,201.96,26607557.0,,1.22,0.51,,
2015-04-27,62.86,1200.0,15.84,1125.0,776.0,1.0822,,13.12,0.63,210.84,35502991.0,,1.27,0.52,,2108.92
2015-04-28,62.61,1209.0,16.32,1144.0,771.0,1.0927,,12.41,0.71,205.94,19741793.0,,1.24,0.44,,2114.76
2015-04-29,63.97,1209.0,16.48,1158.0,776.0,1.1002,,13.39,0.76,203.23,17266800.0,,1.23,0.44,,2106.85
2015-04-30,63.9,1180.25,16.52,1136.0,779.0,1.1215,,14.55,0.72,210.66,30437044.0,,1.28,0.45,,2085.51
2015-05-01,64.13,1175.95,16.17,1127.0,772.0,,,12.7,0.78,207.23,16784389.0,,1.26,0.45,,2108.29
2015-05-02,,,,,,,,,,209.78,11193410.0,,1.27,0.44,,
2015-05-03,,,,,,,,,,214.85,16514064.0,,1.28,0.45,,
2015-05-04,64.62,,,,,1.1152,,12.85,0.86,214.42,18971485.0,,1.26,0.42,,2114.49
2015-05-05,65.44,1197.0,16.42,1156.0,794.0,1.1117,,14.31,0.86,211.22,21466852.0,,1.26,0.42,,2089.46
2015-05-06,66.22,1194.25,16.41,1144.0,792.0,1.123,,15.15,0.95,202.67,26466768.0,,1.23,0.4,,2080.15
2015-05-07,64.93,1187.0,16.35,1130.0,789.0,1.1305,,15.13,0.88,211.08,25634503.0,,1.29,0.42,,2088.0
2015-05-08,63.82,1186.0,16.31,1140.0,798.0,1.1221,,12.86,0.89,217.79,24409018.0,,1.32,0.44,,2116.1
2015-05-09,,,,,,,,,,215.98,17674824.0,,1.29,0.46,,
2015-05-10,,,,,,,,,,214.65,13413504.0,,1.29,0.5,,
2015-05-11,62.82,1189.25,16.39,1132.0,783.0,1.1142,,13.85,1.00,217.28,18662171.0,,1.29,0.46,,2105.33
2015-05-12,65.09,1191.5,16.46,1134.0,786.0,1.1239,,13.86,0.99,214.95,17301570.0,,1.29,0.43,,2099.12
2015-05-13,66.33,1210.5,16.65,1143.0,782.5,1.1221,,13.76,1.04,208.35,24231167.0,,1.28,0.43,,2098.48
2015-05-14,65.58,1225.0,17.4,1152.0,779.0,1.1419,,12.74,1.03,207.83,21519348.0,,1.27,0.43,,2121.1
2015-05-15,64.69,1220.5,17.25,1158.0,785.0,1.1328,,12.38,0.94,207.5,14324035.0,,1.27,0.48,,2122.73
2015-05-16,,,,,,,,,,206.23,9684482.0,,1.26,0.52,,
2015-05-17,,,,,,,,,,206.94,9723430.0,,1.27,0.49,,
2015-05-18,65.15,1223.5,17.7,1174.0,797.0,1.1389,,12.73,1.02,205.93,14664249.0,,1.28,0.47,,2129.2
2015-05-19,63.48,1214.3,17.4,1155.0,784.0,1.118,,12.85,1.06,208.19,12580072.0,,1.3,0.46,,2127.83
2015-05-20,63.52,1210.5,17.07,1153.0,781.0,1.1118,,12.88,1.06,210.81,13912037.0,,1.31,0.44,,2125.85
2015-05-21,64.7,1205.0,17.18,1146.0,776.0,1.1133,,12.11,1.01,211.89,13610395.0,,1.33,0.42,,2130.82
2015-05-22,64.7,1204.1,17.25,1143.0,769.0,1.1164,,12.13,1.00,218.2,24311695.0,,1.66,0.42,,2126.06
2015-05-23,,,,,,,,,,216.86,13259192.0,,1.62,0.43,,
2015-05-24,,,,,,,,,,219.23,10447571.0,,1.67,0.44,,
2015-05-25,63.175,,,,,1.0978,,13.095,.,216.18,13123374.0,,1.64,0.42,,
2015-05-26,61.65,1185.4,16.79,1127.0,779.0,1.0926,,14.06,0.94,217.84,14975383.0,,1.67,0.41,,2104.2
2015-05-27,61.35,1185.85,16.66,1122.0,786.0,1.0863,,13.27,0.95,217.77,17305466.0,,1.69,0.39,,2123.48
2015-05-28,60.12,1185.0,16.68,1115.0,784.0,1.0896,,13.31,0.98,216.61,12692364.0,,1.68,0.4,,2120.79
2015-05-29,63.16,1191.4,16.67,1112.0,783.0,1.097,,13.84,0.95,215.8,13508212.0,,1.67,0.4,,2107.39
2015-05-30,,,,,,,,,,212.38,12832074.0,,1.65,0.41,,
2015-05-31,,,,,,,,,,210.1,13407482.0,,1.49,0.41,,
2015-06-01,62.87,1199.9,16.61,1109.0,773.0,1.0944,,13.97,1.02,204.13,23813892.0,,1.48,0.41,,2111.73
2015-06-02,63.14,1192.8,16.7,1105.0,773.0,1.1029,,14.24,1.08,202.57,18733632.0,,1.5,0.41,,2109.6
2015-06-03,62.78,1190.0,16.6,1109.0,764.0,1.1134,,13.66,1.16,200.62,15925720.0,,1.5,0.4,,2114.07
2015-06-04,60.34,1176.0,16.47,1100.0,759.0,1.1317,,14.71,1.09,200.18,13081180.0,,1.49,0.43,,2095.84
2015-06-05,60.36,1164.6,16.15,1092.0,751.0,1.1218,,14.21,1.14,202.46,16113243.0,,1.58,0.45,,2092.83
2015-06-06,,,,,,,,,,203.06,10018450.0,,1.58,0.47,,
2015-06-07,,,,,,,,,,200.76,11986680.0,,1.56,0.47,,
2015-06-08,61.33,1172.8,16.06,1098.0,746.0,1.1162,,15.29,1.14,202.6,21057827.0,,1.58,0.48,,2079.28
2015-06-09,63.23,1177.4,16.13,1109.0,746.0,1.1249,,14.47,1.18,202.84,25140184.0,,1.59,0.44,,2080.15
2015-06-10,64.68,1188.5,16.13,1117.0,749.0,1.1279,,13.22,1.25,202.32,14085016.0,,1.56,0.42,,2105.2
2015-06-11,63.76,1178.5,15.87,1108.0,746.0,1.1232,,12.85,1.17,204.27,12747369.0,,1.59,0.41,,2108.86
2015-06-12,63.19,1182.8,15.93,1095.0,739.0,1.122,,13.78,1.16,204.1,12465718.0,,1.6,0.42,,2094.11
2015-06-13,,,,,,,,,,206.25,11808040.0,,1.65,0.43,,
2015-06-14,,,,,,,,,,208.09,10796858.0,,1.78,0.44,,
2015-06-15,60.99,1181.4,15.93,1077.0,734.0,1.1218,,15.39,1.12,210.08,17742226.0,,1.79,0.45,,2084.43
2015-06-16,60.75,1177.75,16.03,1084.0,739.0,1.1215,,14.81,1.05,223.24,36912978.0,,2.56,0.45,,2096.29
2015-06-17,60.75,1178.0,15.98,1073.0,731.0,1.1279,,14.5,1.09,219.42,39023401.0,,2.54,0.44,,2100.44
2015-06-18,61.37,1201.85,16.24,1088.0,724.0,1.1404,,13.19,1.14,218.98,27268902.0,,2.72,0.44,,2121.24
2015-06-19,59.41,1203.4,16.12,1085.0,718.0,1.1299,,13.96,1.07,215.42,21075807.0,,2.47,0.45,,2109.99
2015-06-20,,,,,,,,,,215.95,18148921.0,,2.67,0.47,,
2015-06-21,,,,,,,,,,214.72,9335887.0,,2.66,0.46,,
2015-06-22,60.54,1185.5,16.19,1068.0,699.0,1.1345,,12.74,1.14,217.75,15573013.0,,2.67,0.48,,2122.85
2015-06-23,61.67,1178.0,15.96,1061.0,693.0,1.1204,,12.11,1.17,218.63,13319845.0,,2.66,0.47,,2124.2
2015-06-24,61.63,1173.75,15.89,1067.0,700.0,1.1213,,13.26,1.13,214.65,15522552.0,,2.48,0.45,,2108.58
2015-06-25,60.24,1172.65,15.77,1075.0,679.0,1.1206,,14.01,1.13,216.75,14398126.0,,2.54,0.45,,2102.31
2015-06-26,60.14,1170.5,15.83,1074.0,676.0,1.1202,,14.02,1.21,218.18,12483039.0,,2.56,0.43,,2101.49
2015-06-27,,,,,,,,,,224.8,18350739.0,,2.78,0.44,,
2015-06-28,,,,,,,,,,226.91,13558083.0,,3.01,0.43,,
2015-06-29,59.03,1176.0,15.83,1081.0,673.0,1.1133,,18.85,1.10,229.21,31659286.0,,3.33,0.44,,2057.64
2015-06-30,,1171.0,15.7,1078.0,677.0,1.1189,,18.23,1.11,236.3,39709140.0,,3.67,0.45,,2063.11
2015-07-01,61.65,1168.0,15.63,1082.0,699.0,1.11,,16.09,1.18,234.36,24278990.0,,3.56,0.45,,2077.42
2015-07-02,61.73,1165.25,15.61,1083.0,701.0,1.1066,,16.790001,1.16,230.43,19530494.0,,3.67,0.44,,2076.78
2015-07-03,59.06,1167.95,15.64,1082.0,685.0,1.1096,,16.9000005,.,230.68,17172320.0,,3.7,0.44,,
2015-07-04,,,,,,,,,,234.78,14057235.0,,3.7,0.46,,
2015-07-05,,,,,,,,,,247.33,39737311.0,,4.5,0.47,,
2015-07-06,57.19,1166.0,15.59,1047.0,670.0,1.1008,,17.01,1.07,243.55,44710569.0,,4.9,0.46,,2068.76
2015-07-07,54.72,1156.25,15.61,1046.0,661.0,1.0931,,16.09,1.04,241.87,26124932.0,,4.76,0.47,,2081.34
2015-07-08,55.7,1158.5,14.99,1016.0,642.0,1.1024,,19.66,1.02,244.63,33600036.0,,5.75,0.46,,2046.68
2015-07-09,57.83,1164.25,15.38,1032.0,654.0,1.1054,,19.969999,1.13,243.38,36409070.0,,6.81,0.45,,2051.31
2015-07-10,57.72,1159.3,15.45,1032.0,655.0,1.1185,,16.83,1.19,255.26,90752124.0,,4.04,0.47,,2076.62
2015-07-11,,,,,,,,,,262.62,36833527.0,,3.92,0.48,,
2015-07-12,,,,,,,,,,279.36,50537586.0,,4.75,0.56,,
2015-07-13,57.63,1154.0,15.45,1023.0,661.0,1.1049,,13.9,1.21,265.96,55763749.0,,4.26,0.52,,2099.6
2015-07-14,57.2,1157.4,15.28,1030.0,664.0,1.1031,,13.37,1.20,261.24,26160823.0,,4.23,0.52,,2108.95
2015-07-15,57.34,1147.4,15.31,1019.0,652.0,1.1009,,13.23,1.15,261.37,24978735.0,,3.85,0.5,,2107.4
2015-07-16,57.31,1144.4,14.93,1005.0,632.0,1.0867,,12.11,1.13,255.57,45247440.0,,3.39,0.49,,2124.29
2015-07-17,56.38,1132.8,15.01,998.0,621.0,1.0889,,11.95,1.12,258.13,25357412.0,,3.5,0.49,,2126.64
2015-07-18,,,,,,,,,,253.9,23263231.0,,3.7,0.48,,
2015-07-19,,,,,,,,,,252.67,14161356.0,,3.48,0.5,,
2015-07-20,56.42,1104.6,14.84,981.0,609.0,1.0852,,12.25,1.14,257.58,20972758.0,,3.64,0.51,,2128.28
2015-07-21,55.94,1105.6,14.75,982.0,616.0,1.0867,,12.22,1.12,252.25,21171360.0,,3.44,0.54,,2119.21
2015-07-22,56.36,1088.6,14.78,964.0,615.0,1.0902,,12.12,1.10,253.8,17731870.0,,3.5,0.53,,2114.15
2015-07-23,55.76,1097.4,14.88,987.0,631.0,1.0999,,12.64,1.06,251.3,16965394.0,,3.45,0.52,,2102.15
2015-07-24,54.29,1080.8,14.49,979.0,616.0,1.0939,,13.74,1.07,262.36,33863814.0,,4.19,0.52,,2079.65
2015-07-25,,,,,,,,,,262.74,18804332.0,,4.22,0.52,,
2015-07-26,,,,,,,,,,266.76,14590735.0,,4.25,0.53,,
2015-07-27,54.07,1100.0,14.69,976.0,623.0,1.1058,,15.6,1.05,264.81,27881881.0,,4.21,0.54,,2067.64
2015-07-28,54.3,1096.2,14.54,979.5,617.0,1.1025,,13.44,1.07,266.11,22955988.0,,4.57,0.56,,2093.25
2015-07-29,54.73,1090.25,14.61,983.0,624.0,1.103,,12.5,1.08,263.74,22299892.0,,4.37,0.54,,2108.57
2015-07-30,54.29,1087.5,14.64,984.0,621.0,1.0955,,12.13,1.06,263.02,19704736.0,,4.19,0.53,,2108.63
2015-07-31,53.29,1098.4,14.56,979.0,610.0,1.0967,,12.12,1.04,259.1,21600786.0,,4.22,0.52,,2103.84
2015-08-01,,,,,,,,,,256.33,17290188.0,,3.78,0.54,,
2015-08-02,,,,,,,,,,257.74,16131622.0,,3.81,0.57,,
2015-08-03,49.49,1091.9,14.73,971.0,622.0,1.0951,,12.56,1.02,256.83,19584223.0,,3.8,0.54,,2098.04
2015-08-04,49.08,1090.65,14.54,955.0,598.0,1.0973,,13.0,1.06,262.1,20007945.0,,4.02,0.57,,2093.32
2015-08-05,49.04,1085.1,14.52,951.0,597.0,1.0883,,12.51,1.11,258.54,18496600.0,,3.99,0.57,,2099.84
2015-08-06,47.8,1089.75,14.59,948.0,599.0,1.0885,,13.77,1.08,255.08,17235715.0,,3.72,0.67,,2083.56
2015-08-07,47.54,1093.5,14.75,946.0,602.0,1.0941,,13.39,1.02,254.84,38901932.0,,3.84,0.68,2.53,2077.57
2015-08-08,,,,,,,,,,237.9,53352475.0,,3.51,0.62,0.69,
2015-08-09,,,,,,,,,,241.95,21684076.0,,3.56,0.62,0.64,
2015-08-10,48.3,1097.0,14.88,971.0,600.0,1.096,,12.23,1.07,240.14,19148777.0,,3.59,0.6,0.64,2104.18
2015-08-11,47.33,1108.25,15.31,983.0,613.0,1.1055,,13.71,1.01,244.89,23094434.0,,3.77,0.55,0.97,2084.07
2015-08-12,48.29,1119.0,15.36,990.0,615.0,1.1155,,13.61,1.06,238.82,24287112.0,,3.57,0.56,1.09,2086.05
2015-08-13,48.01,1116.75,15.33,988.0,619.0,1.1109,,13.49,1.07,236.69,24821140.0,,3.48,0.52,1.64,2083.39
2015-08-14,47.79,1118.25,15.55,997.0,623.0,1.1171,,12.83,1.05,239.2,24281796.0,,3.62,0.55,1.65,2091.54
2015-08-15,,,,,,,,,,235.48,17395426.0,,3.53,0.55,1.52,
2015-08-16,,,,,,,,,,233.04,26755199.0,,3.56,0.56,1.41,
2015-08-17,47.77,1118.8,15.23,990.0,613.0,1.11,,13.02,1.05,232.98,19487875.0,,3.6,0.55,1.09,2102.44
2015-08-18,47.0,1111.45,15.23,989.0,598.0,1.106,,13.79,1.10,191.4,38063036.0,,3.15,0.45,0.99,2096.92
2015-08-19,45.75,1126.15,14.84,993.0,602.0,1.1041,,15.25,1.06,203.93,55195140.0,,3.13,0.48,1.13,2079.61
2015-08-20,45.63,1147.7,15.5,1017.0,617.0,1.1183,,19.139999,1.02,209.52,29034725.0,,3.21,0.53,1.3,2035.73
